-135.578726 -257.524890 -216.991933 -170.723602
-117.030860 -263.687635 -219.413987 -169.896963
-90.000000 90.000000 -222.113581 -168.910604
-62.969140 83.687635 -225.127041 -167.714084
-44.421274 77.524890 -228.492593 -166.233699
-33.157924 71.641141 -232.248082 -164.357754
-26.104854 66.131670 -236.427102 -161.909511
-21.405179 61.053135 -241.053135 -158.594821
-18.090489 56.427102 -246.131670 -153.895146
-15.642246 52.248082 -251.641141 -146.842076
-13.766301 48.492593 -257.524890 -135.578726
-12.285916 45.127041 -263.687635 -117.030860
-11.089396 42.113581 90.000000 -90.000000
-10.103037 39.413987 83.687635 -62.969140
-9.276398 36.991933 77.524890 -44.421274
-124.045937 -256.030848 -213.822085 -166.143648
-108.666914 -262.910070 -216.163409 -164.938984
-90.000000 90.000000 -218.799282 -163.511246
-71.333086 82.910070 -221.775477 -161.794539
-55.954063 76.030848 -225.142882 -159.695526
-44.615470 69.537728 -228.955645 -157.078581
-36.501441 63.549084 -233.267173 -153.741340
-30.625533 58.122910 -238.122910 -149.374467
-26.258660 53.267173 -243.549084 -143.498559
-22.921419 48.955645 -249.537728 -135.384530
-20.304474 45.142882 -256.030848 -124.045937
-18.205461 41.775477 -262.910070 -108.666914
-16.488754 38.799282 90.000000 -90.000000
-15.061016 36.163409 82.910070 -71.333086
-13.856352 33.822085 76.030848 -55.954063
-116.796081 -254.140634 -210.398728 -161.737110
-104.172338 -261.915479 -212.619243 -160.201124
-90.000000 90.000000 -215.145545 -158.396434
-75.827662 81.915479 -218.033307 -156.250506
-63.203919 74.140634 -221.347777 -153.664590
-52.853313 66.919383 -225.163235 -150.502539
-44.712084 60.395549 -229.559950 -146.575189
-38.379224 54.616592 -234.616592 -141.620776
-33.424811 49.559950 -240.395549 -135.287916
-29.497461 45.163235 -246.919383 -127.146687
-26.335410 41.347777 -254.140634 -116.796081
-23.749494 38.033307 -261.915479 -104.172338
-21.603566 35.145545 90.000000 -90.000000
-19.798876 32.619243 81.915479 -75.827662
-18.262890 30.398728 74.140634 -63.203919
-111.960564 -251.678959 -206.717636 -157.543061
-101.398763 -260.599220 -208.770788 -155.728954
-90.000000 90.000000 -211.131976 -153.618589
-78.601237 80.599220 -213.866001 -151.140352
-68.039436 71.678959 -217.052805 -148.201087
-58.832827 63.586927 -220.789502 -144.679704
-51.115504 56.485417 -225.190351 -140.420595
-44.769898 50.381547 -230.381547 -135.230102
-39.579405 45.190351 -236.485417 -128.884496
-35.320296 40.789502 -243.586927 -121.167173
-31.798913 37.052805 -251.678959 -111.960564
-28.859648 33.866001 -260.599220 -101.398763
-26.381411 31.131976 90.000000 -90.000000
-24.271046 28.770788 80.599220 -78.601237
-22.456939 26.717636 71.678959 -68.039436
-108.550232 -248.355565 -202.782406 -153.587941
-99.524668 -258.777542 -204.616390 -151.550360
-90.000000 90.000000 -206.748104 -149.205058
-80.475332 78.777542 -209.248826 -146.486589
-71.449768 68.355565 -212.210928 -143.313889
-63.281341 59.237280 -215.753887 -139.587978
-56.132821 51.562699 -220.030259 -135.191624
-50.005833 45.228269 -225.228269 -129.994167
-44.808376 40.030259 -231.562699 -123.867179
-40.412022 35.753887 -239.237280 -116.718659
-36.686111 32.210928 -248.355565 -108.550232
-33.513411 29.248826 -258.777542 -99.524668
-30.794942 26.748104 90.000000 -90.000000
-28.449640 24.616390 78.777542 -80.475332
-26.412059 22.782406 68.355565 -71.449768
-106.032339 -243.662312 -198.606664 -149.886267
-98.176197 -256.097313 -200.166907 -147.677347
-90.000000 90.000000 -201.998708 -145.162083
-81.823803 76.097313 -204.174782 -142.284024
-73.967661 63.662312 -206.793776 -138.976731
-66.682292 53.403371 -209.991086 -135.164171
-60.113473 45.285051 -213.953697 -130.763605
-54.306881 38.938211 -218.938211 -125.693119
-49.236395 33.953697 -225.285051 -119.886527
-44.835829 29.991086 -233.403371 -113.317708
-41.023269 26.793776 -243.662312 -106.032339
-37.715976 24.174782 -256.097313 -98.176197
-34.837917 21.998708 90.000000 -90.000000
-32.322653 20.166907 76.097313 -81.823803
-30.113733 18.606664 63.662312 -73.967661
-104.103969 -236.659293 -194.215853 -146.442357
-97.160450 -251.791516 -195.448863 -144.109134
-90.000000 90.000000 -196.909272 -141.480210
-82.839550 71.791516 -198.663826 -138.509027
-75.896031 56.659293 -200.806791 -135.143598
-69.349355 45.379437 -203.474618 -131.328300
-63.319897 37.234834 -206.869813 -127.007849
-57.865398 31.299601 -211.299601 -122.134602
-52.992151 26.869813 -217.234834 -116.680103
-48.671700 23.474618 -225.379437 -110.650645
-44.856402 20.806791 -236.659293 -104.103969
-41.490973 18.663826 -251.791516 -97.160450
-38.519790 16.909272 90.000000 -90.000000
-35.890866 15.448863 71.791516 -82.839550
-33.557643 14.215853 56.659293 -75.896031
-102.582962 -225.567266 -189.648045 -143.252529
-96.368264 -243.886087 -190.506398 -140.835618
-90.000000 90.000000 -191.530130 -138.139660
-83.631736 63.886087 -192.771243 -135.127607
-77.417038 45.567266 -194.305552 -131.760300
-71.488350 34.215702 -196.247632 -127.998732
-65.942651 27.021582 -198.778033 -123.807960
-60.836922 22.195460 -202.195460 -119.163078
-56.192040 18.778033 -207.021582 -114.057349
-52.001268 16.247632 -214.215702 -108.511650
-48.239700 14.305552 -225.567266 -102.582962
-44.872393 12.771243 -243.886087 -96.368264
-41.860340 11.530130 90.000000 -90.000000
-39.164382 10.506398 63.886087 -83.631736
-36.747471 9.648045 45.567266 -77.417038
